Item,Year,Value,Economy
2.1.1 Main Activity Producer,2017,16.9057345776,17_SG
2.1.2 Autoproducers,2017,2.5668796296,17_SG
2.1.3 Gas Processing,2017,0.0,17_SG
2.1.4 Loss & Own Use,2017,5.717780178000001,17_SG
,2017,,17_SG
2.2 Final Energy Consumption Sector,2017,20.993620032000003,17_SG
2.2.1 Industry Sector,2017,13.4581029528,17_SG
2.2.2 Transport Sector,2017,6.937065656400001,17_SG
2.2.3 Residential & Commercial,2017,0.5937538332000001,17_SG
2.2.4 Other,2017,0.0046975896000000005,17_SG
Total CO2 Emission,1990,82.1702966024667,19_THA
,1990,,19_THA
1. CO2 Emission by Energy,1990,82.1702966024667,19_THA
1.1 Coal & Coal Products,1990,16.081232413167754,19_THA
1.2 Crude Oil & Petroleum Products,1990,54.81706170969748,19_THA
1.3 Gas,1990,11.27200247960149,19_THA
,1990,,19_THA
2. CO2 Emission by Sector,1990,82.17029660246672,19_THA
2.1 Transformation Sector,1990,30.563391914307562,19_THA
2.1.1 Main Activity Producer,1990,,19_THA
2.1.2 Autoproducers,1990,,19_THA
2.1.3 Gas Processing,1990,,19_THA
2.1.4 Loss & Own Use,1990,,19_THA
,1990,,19_THA
2.2 Final Energy Consumption Sector,1990,51.606904688159155,19_THA
2.2.1 Industry Sector,1990,14.895430906847649,19_THA
2.2.2 Transport Sector,1990,28.97265853585131,19_THA
2.2.3 Residential & Commercial,1990,2.1708729912713767,19_THA
2.2.4 Other,1990,5.5679422541888375,19_THA
Total CO2 Emission,1991,90.32579187505989,19_THA
,1991,,19_THA
1. CO2 Emission by Energy,1991,90.32579187505989,19_THA
1.1 Coal & Coal Products,1991,18.76077502928096,19_THA
1.2 Crude Oil & Petroleum Products,1991,57.13075205951446,19_THA
1.3 Gas,1991,14.434264786264478,19_THA
,1991,,19_THA
2. CO2 Emission by Sector,1991,90.3257918750599,19_THA
2.1 Transformation Sector,1991,35.85830866082494,19_THA
2.1.1 Main Activity Producer,1991,,19_THA
2.1.2 Autoproducers,1991,,19_THA
2.1.3 Gas Processing,1991,,19_THA
2.1.4 Loss & Own Use,1991,,19_THA
,1991,,19_THA
2.2 Final Energy Consumption Sector,1991,54.46748321423496,19_THA
2.2.1 Industry Sector,1991,16.538030531271545,19_THA
2.2.2 Transport Sector,1991,30.144030221337555,19_THA
2.2.3 Residential & Commercial,1991,2.139266619478657,19_THA
2.2.4 Other,1991,5.6461558421472064,19_THA
Total CO2 Emission,1992,98.12662143752561,19_THA
,1992,,19_THA
1. CO2 Emission by Energy,1992,98.12662143752561,19_THA
1.1 Coal & Coal Products,1992,19.322475746097506,19_THA
1.2 Crude Oil & Petroleum Products,1992,63.41245075770176,19_THA
1.3 Gas,1992,15.391694933726338,19_THA
,1992,,19_THA
2. CO2 Emission by Sector,1992,98.12662143752561,19_THA
2.1 Transformation Sector,1992,39.35697732473151,19_THA
2.1.1 Main Activity Producer,1992,,19_THA
2.1.2 Autoproducers,1992,,19_THA
2.1.3 Gas Processing,1992,,19_THA
2.1.4 Loss & Own Use,1992,,19_THA
,1992,,19_THA
2.2 Final Energy Consumption Sector,1992,58.7696441127941,19_THA
2.2.1 Industry Sector,1992,18.429874810421907,19_THA
2.2.2 Transport Sector,1992,32.10519803756041,19_THA
2.2.3 Residential & Commercial,1992,2.3836172648183243,19_THA
2.2.4 Other,1992,5.8509539999934566,19_THA
Total CO2 Emission,1993,109.43757042228482,19_THA
,1993,,19_THA
1. CO2 Emission by Energy,1993,109.43757042228482,19_THA
1.1 Coal & Coal Products,1993,20.43714372646539,19_THA
1.2 Crude Oil & Petroleum Products,1993,71.77255321150437,19_THA
1.3 Gas,1993,17.22787348431506,19_THA
,1993,,19_THA
2. CO2 Emission by Sector,1993,109.43757042228482,19_THA
2.1 Transformation Sector,1993,42.66809625775624,19_THA
2.1.1 Main Activity Producer,1993,,19_THA
2.1.2 Autoproducers,1993,,19_THA
2.1.3 Gas Processing,1993,,19_THA
2.1.4 Loss & Own Use,1993,,19_THA
,1993,,19_THA
2.2 Final Energy Consumption Sector,1993,66.76947416452859,19_THA
2.2.1 Industry Sector,1993,21.55283019031281,19_THA
2.2.2 Transport Sector,1993,37.59140339996835,19_THA
2.2.3 Residential & Commercial,1993,2.644687017103755,19_THA
2.2.4 Other,1993,4.9805535571436605,19_THA
Total CO2 Emission,1994,102.2228644280572,19_THA
,1994,,19_THA
1. CO2 Emission by Energy,1994,102.2228644280572,19_THA
1.1 Coal & Coal Products,1994,22.408036669559163,19_THA
1.2 Crude Oil & Petroleum Products,1994,75.0150411087884,19_THA
1.3 Gas,1994,4.799786649709642,19_THA
,1994,,19_THA
2. CO2 Emission by Sector,1994,102.22286442805722,19_THA
2.1 Transformation Sector,1994,32.18501643709124,19_THA
2.1.1 Main Activity Producer,1994,,19_THA
2.1.2 Autoproducers,1994,,19_THA
2.1.3 Gas Processing,1994,,19_THA
2.1.4 Loss & Own Use,1994,,19_THA
,1994,,19_THA
2.2 Final Energy Consumption Sector,1994,70.03784799096597,19_THA
2.2.1 Industry Sector,1994,23.777823474782036,19_THA
2.2.2 Transport Sector,1994,38.15688349174671,19_THA
2.2.3 Residential & Commercial,1994,3.241632170405955,19_THA
2.2.4 Other,1994,4.861508854031265,19_THA
Total CO2 Emission,1995,120.43638018280822,19_THA
,1995,,19_THA
1. CO2 Emission by Energy,1995,120.43638018280822,19_THA
1.1 Coal & Coal Products,1995,24.074599712394175,19_THA
1.2 Crude Oil & Petroleum Products,1995,90.77464155934639,19_THA
1.3 Gas,1995,5.587138911067654,19_THA
,1995,,19_THA
2. CO2 Emission by Sector,1995,120.43638018280822,19_THA
2.1 Transformation Sector,1995,36.32820230398759,19_THA
2.1.1 Main Activity Producer,1995,,19_THA
2.1.2 Autoproducers,1995,,19_THA
2.1.3 Gas Processing,1995,,19_THA
2.1.4 Loss & Own Use,1995,,19_THA
,1995,,19_THA
2.2 Final Energy Consumption Sector,1995,84.10817787882063,19_THA
2.2.1 Industry Sector,1995,25.653885830557634,19_THA
2.2.2 Transport Sector,1995,49.671441635261985,19_THA
2.2.3 Residential & Commercial,1995,3.92946810923637,19_THA
2.2.4 Other,1995,4.853382303764639,19_THA
Total CO2 Emission,1996,131.41479988340475,19_THA
,1996,,19_THA
1. CO2 Emission by Energy,1996,131.41479988340475,19_THA
1.1 Coal & Coal Products,1996,27.082272478971205,19_THA
1.2 Crude Oil & Petroleum Products,1996,97.30261083443492,19_THA
1.3 Gas,1996,7.029916569998627,19_THA
,1996,,19_THA
2. CO2 Emission by Sector,1996,131.41479988340475,19_THA
2.1 Transformation Sector,1996,41.8627779897791,19_THA
2.1.1 Main Activity Producer,1996,,19_THA
2.1.2 Autoproducers,1996,,19_THA
2.1.3 Gas Processing,1996,,19_THA
2.1.4 Loss & Own Use,1996,,19_THA
,1996,,19_THA
2.2 Final Energy Consumption Sector,1996,89.55202189362566,19_THA
2.2.1 Industry Sector,1996,26.783203867276754,19_THA
2.2.2 Transport Sector,1996,53.40023369099954,19_THA
2.2.3 Residential & Commercial,1996,3.865888445742994,19_THA
2.2.4 Other,1996,5.5026958896063505,19_THA
Total CO2 Emission,1997,156.0064958653454,19_THA
,1997,,19_THA
1. CO2 Emission by Energy,1997,156.0064958653454,19_THA
1.1 Coal & Coal Products,1997,29.088562790690908,19_THA
1.2 Crude Oil & Petroleum Products,1997,95.8753722913899,19_THA
1.3 Gas,1997,31.04256078326461,19_THA
,1997,,19_THA
2. CO2 Emission by Sector,1997,156.0064958653454,19_THA
2.1 Transformation Sector,1997,65.34528043302282,19_THA
2.1.1 Main Activity Producer,1997,,19_THA
2.1.2 Autoproducers,1997,,19_THA
2.1.3 Gas Processing,1997,,19_THA
2.1.4 Loss & Own Use,1997,,19_THA
,1997,,19_THA
2.2 Final Energy Consumption Sector,1997,90.66121543232258,19_THA
2.2.1 Industry Sector,1997,25.64404262883651,19_THA
2.2.2 Transport Sector,1997,56.82937522208381,19_THA
2.2.3 Residential & Commercial,1997,3.5995439333438695,19_THA
2.2.4 Other,1997,4.588253648058398,19_THA
Total CO2 Emission,1998,150.52605522884411,19_THA
,1998,,19_THA
1. CO2 Emission by Energy,1998,150.52605522884411,19_THA
1.1 Coal & Coal Products,1998,30.639196267961886,19_THA
1.2 Crude Oil & Petroleum Products,1998,85.81473628153935,19_THA
1.3 Gas,1998,34.07212267934287,19_THA
,1998,,19_THA
2. CO2 Emission by Sector,1998,150.52605522884411,19_THA
2.1 Transformation Sector,1998,63.076647150425,19_THA
2.1.1 Main Activity Producer,1998,,19_THA
2.1.2 Autoproducers,1998,,19_THA
2.1.3 Gas Processing,1998,,19_THA
2.1.4 Loss & Own Use,1998,,19_THA
,1998,,19_THA
2.2 Final Energy Consumption Sector,1998,87.4494080784191,19_THA
2.2.1 Industry Sector,1998,29.16083370710911,19_THA
2.2.2 Transport Sector,1998,49.542413060030604,19_THA
2.2.3 Residential & Commercial,1998,2.9725658714148087,19_THA
2.2.4 Other,1998,5.773595439864588,19_THA
Total CO2 Emission,1999,155.7714307822586,19_THA
,1999,,19_THA
1. CO2 Emission by Energy,1999,155.7714307822586,19_THA
1.1 Coal & Coal Products,1999,33.015058598734434,19_THA
1.2 Crude Oil & Petroleum Products,1999,85.61486238130011,19_THA
1.3 Gas,1999,37.141509802224036,19_THA
,1999,,19_THA
2. CO2 Emission by Sector,1999,155.7714307822586,19_THA
2.1 Transformation Sector,1999,63.64313348836444,19_THA
2.1.1 Main Activity Producer,1999,,19_THA
2.1.2 Autoproducers,1999,,19_THA
2.1.3 Gas Processing,1999,,19_THA
2.1.4 Loss & Own Use,1999,,19_THA
,1999,,19_THA
2.2 Final Energy Consumption Sector,1999,92.12829729389412,19_THA
2.2.1 Industry Sector,1999,32.042625794043694,19_THA
2.2.2 Transport Sector,1999,50.018513733058576,19_THA
2.2.3 Residential & Commercial,1999,3.4083217869369378,19_THA
2.2.4 Other,1999,6.658835979854917,19_THA
Total CO2 Emission,2000,141.27805312413093,19_THA
,2000,,19_THA
1. CO2 Emission by Energy,2000,141.27805312413093,19_THA
1.1 Coal & Coal Products,2000,32.633167504537504,19_THA
1.2 Crude Oil & Petroleum Products,2000,65.41859538871486,19_THA
1.3 Gas,2000,43.22629023087858,19_THA
,2000,,19_THA
2. CO2 Emission by Sector,2000,141.27805312413093,19_THA
2.1 Transformation Sector,2000,65.5119970497989,19_THA
2.1.1 Main Activity Producer,2000,,19_THA
2.1.2 Autoproducers,2000,,19_THA
2.1.3 Gas Processing,2000,,19_THA
2.1.4 Loss & Own Use,2000,,19_THA
,2000,,19_THA
2.2 Final Energy Consumption Sector,2000,75.76605607433206,19_THA
2.2.1 Industry Sector,2000,32.08211221094466,19_THA
2.2.2 Transport Sector,2000,33.57600144640472,19_THA
2.2.3 Residential & Commercial,2000,3.4482185510949153,19_THA
2.2.4 Other,2000,6.659723865887757,19_THA
Total CO2 Emission,2001,147.03399082417252,19_THA
,2001,,19_THA
1. CO2 Emission by Energy,2001,147.03399082417252,19_THA
1.1 Coal & Coal Products,2001,34.5719383787522,19_THA
1.2 Crude Oil & Petroleum Products,2001,61.372508913128875,19_THA
1.3 Gas,2001,51.08954353229143,19_THA
,2001,,19_THA
2. CO2 Emission by Sector,2001,147.03399082417246,19_THA
2.1 Transformation Sector,2001,69.12031123550332,19_THA
2.1.1 Main Activity Producer,2001,,19_THA
2.1.2 Autoproducers,2001,,19_THA
2.1.3 Gas Processing,2001,,19_THA
2.1.4 Loss & Own Use,2001,,19_THA
,2001,,19_THA
2.2 Final Energy Consumption Sector,2001,77.91367958866917,19_THA
2.2.1 Industry Sector,2001,33.09529630629438,19_THA
2.2.2 Transport Sector,2001,32.65583313189849,19_THA
2.2.3 Residential & Commercial,2001,3.3785501305878136,19_THA
2.2.4 Other,2001,8.784000019888488,19_THA
Total CO2 Emission,2002,154.24129338903757,19_THA
,2002,,19_THA
1. CO2 Emission by Energy,2002,154.24129338903757,19_THA
1.1 Coal & Coal Products,2002,35.135051606708444,19_THA
1.2 Crude Oil & Petroleum Products,2002,64.44924015755481,19_THA
1.3 Gas,2002,54.657001624774324,19_THA
,2002,,19_THA
2. CO2 Emission by Sector,2002,154.24129338903757,19_THA
2.1 Transformation Sector,2002,71.61989801933129,19_THA
2.1.1 Main Activity Producer,2002,,19_THA
2.1.2 Autoproducers,2002,,19_THA
2.1.3 Gas Processing,2002,,19_THA
2.1.4 Loss & Own Use,2002,,19_THA
,2002,,19_THA
2.2 Final Energy Consumption Sector,2002,82.62139536970629,19_THA
2.2.1 Industry Sector,2002,35.271521127318564,19_THA
2.2.2 Transport Sector,2002,34.53924239535341,19_THA
2.2.3 Residential & Commercial,2002,3.4553848236075613,19_THA
2.2.4 Other,2002,9.355247023426758,19_THA
Total CO2 Emission,2003,164.14091579949255,19_THA
,2003,,19_THA
1. CO2 Emission by Energy,2003,164.14091579949255,19_THA
1.1 Coal & Coal Products,2003,36.91438583418767,19_THA
1.2 Crude Oil & Petroleum Products,2003,69.1777784227887,19_THA
1.3 Gas,2003,58.04875154251614,19_THA
,2003,,19_THA
2. CO2 Emission by Sector,2003,164.14091579949255,19_THA
2.1 Transformation Sector,2003,74.29463726264177,19_THA
2.1.1 Main Activity Producer,2003,,19_THA
2.1.2 Autoproducers,2003,,19_THA
2.1.3 Gas Processing,2003,,19_THA
2.1.4 Loss & Own Use,2003,,19_THA
,2003,,19_THA
2.2 Final Energy Consumption Sector,2003,89.84627853685075,19_THA
2.2.1 Industry Sector,2003,38.260670976282306,19_THA
2.2.2 Transport Sector,2003,37.90732699275754,19_THA
2.2.3 Residential & Commercial,2003,3.4719902751757568,19_THA
2.2.4 Other,2003,10.206290292635137,19_THA
Total CO2 Emission,2004,191.21522707920406,19_THA
,2004,,19_THA
1. CO2 Emission by Energy,2004,191.21522707920406,19_THA
1.1 Coal & Coal Products,2004,43.914770106478905,19_THA
1.2 Crude Oil & Petroleum Products,2004,96.83162569412835,19_THA
1.3 Gas,2004,50.46883127859678,19_THA
,2004,,19_THA
2. CO2 Emission by Sector,2004,191.21522707920403,19_THA
2.1 Transformation Sector,2004,70.3230430381766,19_THA
2.1.1 Main Activity Producer,2004,,19_THA
2.1.2 Autoproducers,2004,,19_THA
2.1.3 Gas Processing,2004,,19_THA
2.1.4 Loss & Own Use,2004,,19_THA
,2004,,19_THA
2.2 Final Energy Consumption Sector,2004,120.8921840410274,19_THA
2.2.1 Industry Sector,2004,44.26206615828057,19_THA
2.2.2 Transport Sector,2004,60.82477087082778,19_THA
2.2.3 Residential & Commercial,2004,4.728699327714858,19_THA
2.2.4 Other,2004,11.076647684204206,19_THA
Total CO2 Emission,2005,201.58347494593963,19_THA
,2005,,19_THA
1. CO2 Emission by Energy,2005,201.58347494593963,19_THA
1.1 Coal & Coal Products,2005,47.660081503320015,19_THA
1.2 Crude Oil & Petroleum Products,2005,98.81231291676872,19_THA
1.3 Gas,2005,55.11108052585096,19_THA
,2005,,19_THA
2. CO2 Emission by Sector,2005,201.5834749459397,19_THA
2.1 Transformation Sector,2005,76.52038352397912,19_THA
2.1.1 Main Activity Producer,2005,,19_THA
2.1.2 Autoproducers,2005,,19_THA
2.1.3 Gas Processing,2005,,19_THA
2.1.4 Loss & Own Use,2005,,19_THA
,2005,,19_THA
2.2 Final Energy Consumption Sector,2005,125.06309142196055,19_THA
2.2.1 Industry Sector,2005,47.018307584923434,19_THA
2.2.2 Transport Sector,2005,62.95616229592287,19_THA
2.2.3 Residential & Commercial,2005,5.002700114716913,19_THA
2.2.4 Other,2005,10.085921426397324,19_THA
Total CO2 Emission,2006,204.858,19_THA
,2006,,19_THA
1. CO2 Emission by Energy,2006,204.858,19_THA
1.1 Coal & Coal Products,2006,47.768,19_THA
1.2 Crude Oil & Petroleum Products,2006,102.757,19_THA
1.3 Gas,2006,54.333,19_THA
,2006,,19_THA
2. CO2 Emission by Sector,2006,204.858,19_THA
2.1 Transformation Sector,2006,75.484,19_THA
2.1.1 Main Activity Producer,2006,,19_THA
2.1.2 Autoproducers,2006,,19_THA
2.1.3 Gas Processing,2006,,19_THA
2.1.4 Loss & Own Use,2006,,19_THA
,2006,,19_THA
2.2 Final Energy Consumption Sector,2006,129.374,19_THA
2.2.1 Industry Sector,2006,43.04,19_THA
2.2.2 Transport Sector,2006,70.137,19_THA
2.2.3 Residential & Commercial,2006,5.377,19_THA
2.2.4 Other,2006,10.82,19_THA
Total CO2 Emission,2007,212.085,19_THA
,2007,,19_THA
1. CO2 Emission by Energy,2007,212.085,19_THA
1.1 Coal & Coal Products,2007,54.763,19_THA
1.2 Crude Oil & Petroleum Products,2007,100.95,19_THA
1.3 Gas,2007,56.372,19_THA
,2007,,19_THA
2. CO2 Emission by Sector,2007,212.085,19_THA
2.1 Transformation Sector,2007,81.731,19_THA
2.1.1 Main Activity Producer,2007,,19_THA
2.1.2 Autoproducers,2007,,19_THA
2.1.3 Gas Processing,2007,,19_THA
2.1.4 Loss & Own Use,2007,,19_THA
,2007,,19_THA
2.2 Final Energy Consumption Sector,2007,130.354,19_THA
2.2.1 Industry Sector,2007,41.537,19_THA
2.2.2 Transport Sector,2007,71.78,19_THA
2.2.3 Residential & Commercial,2007,5.88,19_THA
2.2.4 Other,2007,11.157,19_THA
Total CO2 Emission,2008,214.343,19_THA
,2008,,19_THA
1. CO2 Emission by Energy,2008,214.343,19_THA
1.1 Coal & Coal Products,2008,59.311,19_THA
1.2 Crude Oil & Petroleum Products,2008,95.651,19_THA
1.3 Gas,2008,59.381,19_THA
,2008,,19_THA
2. CO2 Emission by Sector,2008,214.343,19_THA
2.1 Transformation Sector,2008,83.034,19_THA
2.1.1 Main Activity Producer,2008,,19_THA
2.1.2 Autoproducers,2008,,19_THA
2.1.3 Gas Processing,2008,,19_THA
2.1.4 Loss & Own Use,2008,,19_THA
,2008,,19_THA
2.2 Final Energy Consumption Sector,2008,131.309,19_THA
2.2.1 Industry Sector,2008,43.934,19_THA
2.2.2 Transport Sector,2008,69.66,19_THA
2.2.3 Residential & Commercial,2008,6.618,19_THA
2.2.4 Other,2008,11.097,19_THA
Total CO2 Emission,2009,213.95,19_THA
,2009,,19_THA
1. CO2 Emission by Energy,2009,213.95,19_THA
1.1 Coal & Coal Products,2009,56.153,19_THA
1.2 Crude Oil & Petroleum Products,2009,96.366,19_THA
1.3 Gas,2009,61.431,19_THA
,2009,,19_THA
2. CO2 Emission by Sector,2009,213.95,19_THA
2.1 Transformation Sector,2009,81.201,19_THA
2.1.1 Main Activity Producer,2009,,19_THA
2.1.2 Autoproducers,2009,,19_THA
2.1.3 Gas Processing,2009,,19_THA
2.1.4 Loss & Own Use,2009,,19_THA
,2009,,19_THA
2.2 Final Energy Consumption Sector,2009,132.749,19_THA
2.2.1 Industry Sector,2009,41.795,19_THA
2.2.2 Transport Sector,2009,72.663,19_THA
2.2.3 Residential & Commercial,2009,6.954,19_THA
2.2.4 Other,2009,11.337,19_THA
Total CO2 Emission,2010,224.623,19_THA
,2010,,19_THA
1. CO2 Emission by Energy,2010,224.623,19_THA
1.1 Coal & Coal Products,2010,59.371,19_THA
1.2 Crude Oil & Petroleum Products,2010,97.749,19_THA
1.3 Gas,2010,67.503,19_THA
,2010,,19_THA
2. CO2 Emission by Sector,2010,224.623,19_THA
2.1 Transformation Sector,2010,87.416,19_THA
2.1.1 Main Activity Producer,2010,,19_THA
2.1.2 Autoproducers,2010,,19_THA
2.1.3 Gas Processing,2010,,19_THA
2.1.4 Loss & Own Use,2010,,19_THA
,2010,,19_THA
2.2 Final Energy Consumption Sector,2010,137.207,19_THA
2.2.1 Industry Sector,2010,44.381,19_THA
2.2.2 Transport Sector,2010,73.8,19_THA
2.2.3 Residential & Commercial,2010,7.586,19_THA
2.2.4 Other,2010,11.44,19_THA
Total CO2 Emission,2011,216.979,19_THA
,2011,,19_THA
1. CO2 Emission by Energy,2011,216.979,19_THA
1.1 Coal & Coal Products,2011,57.373,19_THA
1.2 Crude Oil & Petroleum Products,2011,90.407,19_THA
1.3 Gas,2011,69.199,19_THA
,2011,,19_THA
2. CO2 Emission by Sector,2011,216.979,19_THA
2.1 Transformation Sector,2011,90.86,19_THA
2.1.1 Main Activity Producer,2011,,19_THA
2.1.2 Autoproducers,2011,,19_THA
2.1.3 Gas Processing,2011,,19_THA
2.1.4 Loss & Own Use,2011,,19_THA
,2011,,19_THA
2.2 Final Energy Consumption Sector,2011,126.119,19_THA
2.2.1 Industry Sector,2011,40.662,19_THA
2.2.2 Transport Sector,2011,65.319,19_THA
2.2.3 Residential & Commercial,2011,8.274,19_THA
2.2.4 Other,2011,11.864,19_THA
Total CO2 Emission,2012,218.391,19_THA
,2012,,19_THA
1. CO2 Emission by Energy,2012,218.391,19_THA
1.1 Coal & Coal Products,2012,57.22,19_THA
1.2 Crude Oil & Petroleum Products,2012,95.027,19_THA
1.3 Gas,2012,66.144,19_THA
,2012,,19_THA
2. CO2 Emission by Sector,2012,218.391,19_THA
2.1 Transformation Sector,2012,87.993,19_THA
2.1.1 Main Activity Producer,2012,,19_THA
2.1.2 Autoproducers,2012,,19_THA
2.1.3 Gas Processing,2012,,19_THA
2.1.4 Loss & Own Use,2012,,19_THA
,2012,,19_THA
2.2 Final Energy Consumption Sector,2012,130.398,19_THA
2.2.1 Industry Sector,2012,42.349,19_THA
2.2.2 Transport Sector,2012,66.379,19_THA
2.2.3 Residential & Commercial,2012,9.485,19_THA
2.2.4 Other,2012,12.185,19_THA
Total CO2 Emission,2013,214.467,19_THA
,2013,,19_THA
1. CO2 Emission by Energy,2013,214.467,19_THA
1.1 Coal & Coal Products,2013,50.82,19_THA
1.2 Crude Oil & Petroleum Products,2013,96.774,19_THA
1.3 Gas,2013,66.873,19_THA
,2013,,19_THA
2. CO2 Emission by Sector,2013,214.467,19_THA
2.1 Transformation Sector,2013,87.674,19_THA
2.1.1 Main Activity Producer,2013,,19_THA
2.1.2 Autoproducers,2013,,19_THA
2.1.3 Gas Processing,2013,,19_THA
2.1.4 Loss & Own Use,2013,,19_THA
,2013,,19_THA
2.2 Final Energy Consumption Sector,2013,126.793,19_THA
2.2.1 Industry Sector,2013,39.92,19_THA
2.2.2 Transport Sector,2013,66.808,19_THA
2.2.3 Residential & Commercial,2013,7.495,19_THA
2.2.4 Other,2013,12.57,19_THA
Total CO2 Emission,2014,220.396,19_THA
,2014,,19_THA
1. CO2 Emission by Energy,2014,220.396,19_THA
1.1 Coal & Coal Products,2014,52.22493306662564,19_THA
1.2 Crude Oil & Petroleum Products,2014,99.44934420680104,19_THA
1.3 Gas,2014,68.72172272657332,19_THA
,2014,,19_THA
2. CO2 Emission by Sector,2014,220.396,19_THA
2.1 Transformation Sector,2014,90.09777217007745,19_THA
2.1.1 Main Activity Producer,2014,,19_THA
2.1.2 Autoproducers,2014,,19_THA
2.1.3 Gas Processing,2014,,19_THA
2.1.4 Loss & Own Use,2014,,19_THA
,2014,,19_THA
2.2 Final Energy Consumption Sector,2014,130.29822782992258,19_THA
2.2.1 Industry Sector,2014,41.023599528132536,19_THA
2.2.2 Transport Sector,2014,68.65492578345388,19_THA
2.2.3 Residential & Commercial,2014,7.702201364312459,19_THA
2.2.4 Other,2014,12.917501154023695,19_THA
Total CO2 Emission,2015,234.809,19_THA
,2015,,19_THA
1. CO2 Emission by Energy,2015,234.809,19_THA
1.1 Coal & Coal Products,2015,55.64023080473919,19_THA
1.2 Crude Oil & Petroleum Products,2015,105.95292593266096,19_THA
1.3 Gas,2015,73.21584326259983,19_THA
,2015,,19_THA
2. CO2 Emission by Sector,2015,234.80899999999997,19_THA
2.1 Transformation Sector,2015,95.98979920453962,19_THA
2.1.1 Main Activity Producer,2015,,19_THA
2.1.2 Autoproducers,2015,,19_THA
2.1.3 Gas Processing,2015,,19_THA
2.1.4 Loss & Own Use,2015,,19_THA
,2015,,19_THA
2.2 Final Energy Consumption Sector,2015,138.81920079546035,19_THA
2.2.1 Industry Sector,2015,43.706375712813625,19_THA
2.2.2 Transport Sector,2015,73.14467807168468,19_THA
2.2.3 Residential & Commercial,2015,8.20589393706258,19_THA
2.2.4 Other,2015,13.762253073899481,19_THA
Total CO2 Emission,2016,235.788,19_THA
,2016,,19_THA
1. CO2 Emission by Energy,2016,235.788,19_THA
1.1 Coal & Coal Products,2016,55.87221418679797,19_THA
1.2 Crude Oil & Petroleum Products,2016,106.39468035641846,19_THA
1.3 Gas,2016,73.52110545678357,19_THA
,2016,,19_THA
2. CO2 Emission by Sector,2016,235.788,19_THA
2.1 Transformation Sector,2016,96.39001390423701,19_THA
2.1.1 Main Activity Producer,2016,,19_THA
2.1.2 Autoproducers,2016,,19_THA
2.1.3 Gas Processing,2016,,19_THA
2.1.4 Loss & Own Use,2016,,19_THA
,2016,,19_THA
2.2 Final Energy Consumption Sector,2016,139.39798609576297,19_THA
2.2.1 Industry Sector,2016,43.88860272209711,19_THA
2.2.2 Transport Sector,2016,73.4496435535537,19_THA
2.2.3 Residential & Commercial,2016,8.240107149351648,19_THA
2.2.4 Other,2016,13.819632670760537,19_THA
Total CO2 Emission,2017,238.026,19_THA
,2017,,19_THA
1. CO2 Emission by Energy,2017,238.026,19_THA
1.1 Coal & Coal Products,2017,56.40252961994153,19_THA
1.2 Crude Oil & Petroleum Products,2017,107.40453367650967,19_THA
1.3 Gas,2017,74.21893670354879,19_THA
,2017,,19_THA
2. CO2 Emission by Sector,2017,238.026,19_THA
2.1 Transformation Sector,2017,97.30490716054217,19_THA
2.1.1 Main Activity Producer,2017,,19_THA
2.1.2 Autoproducers,2017,,19_THA
2.1.3 Gas Processing,2017,,19_THA
2.1.4 Loss & Own Use,2017,,19_THA
,2017,,19_THA
2.2 Final Energy Consumption Sector,2017,140.7210928394578,19_THA
2.2.1 Industry Sector,2017,44.305174782134316,19_THA
2.2.2 Transport Sector,2017,74.14679651414903,19_THA
2.2.3 Residential & Commercial,2017,8.318318762327072,19_THA
2.2.4 Other,2017,13.950802780847404,19_THA
Total CO2 Emission,1990,109.45954571613231,18_CT
,1990,,18_CT
1. CO2 Emission by Energy,1990,109.45954571613231,18_CT
1.1 Coal & Coal Products,1990,41.32381307120921,18_CT
1.2 Crude Oil & Petroleum Products,1990,65.19034699566839,18_CT
1.3 Gas,1990,2.9453856492547077,18_CT
,1990,,18_CT
2. CO2 Emission by Sector,1990,109.65280338830817,18_CT
2.1 Transformation Sector,1990,49.3176752852239,18_CT
2.1.1 Main Activity Producer,1990,34.281554888372305,18_CT
2.1.2 Autoproducers,1990,5.1608753449989,18_CT
2.1.3 Gas Processing,1990,0.0,18_CT
2.1.4 Loss & Own Use,1990,9.875245051852698,18_CT
,1990,,18_CT
2.2 Final Energy Consumption Sector,1990,60.3351281030843,18_CT
2.2.1 Industry Sector,1990,30.11693964029317,18_CT
2.2.2 Transport Sector,1990,19.646360343959973,18_CT
2.2.3 Residential & Commercial,1990,7.625500055102599,18_CT
2.2.4 Other,1990,2.946328063728552,18_CT
Total CO2 Emission,1991,118.92150089345262,18_CT
,1991,,18_CT
1. CO2 Emission by Energy,1991,118.92150089345262,18_CT
1.1 Coal & Coal Products,1991,44.98342756845644,18_CT
1.2 Crude Oil & Petroleum Products,1991,68.66652176317918,18_CT
1.3 Gas,1991,5.259452320251361,18_CT
,1991,,18_CT
2. CO2 Emission by Sector,1991,118.597158874369,18_CT
2.1 Transformation Sector,1991,55.286608735333196,18_CT
2.1.1 Main Activity Producer,1991,39.806595669575685,18_CT
2.1.2 Autoproducers,1991,5.989933969317796,18_CT
2.1.3 Gas Processing,1991,0.0,18_CT
2.1.4 Loss & Own Use,1991,9.490079096439713,18_CT
,1991,,18_CT
2.2 Final Energy Consumption Sector,1991,63.310550139035826,18_CT
2.2.1 Industry Sector,1991,31.95621489860414,18_CT
